"10000003","EN20120101014","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120101019","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20120101023","100003","202","昆明能讯","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20120101034","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20120101041","100010","202","昆明能讯","程序判定：一线解决 实际判定:可忽略（作废工单）"
"10000003","EN20120102007","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104005","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104015","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104024","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104027","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104036","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104046","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104052","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104061","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20120104064","100005","202","昆明能讯","程序判定：一线解决 实际判定:三线根本解决"
"10000003","EN20120104065","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20120104072","100007","202","昆明能讯","程序判定：一线解决 实际判定:厂商解决"
"10000003","EN20120104073","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104094","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104102","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104112","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104126","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104130","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104133","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104139","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104172","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104173","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104176","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104190","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104195","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104211","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104213","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104220","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104242","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20120104275","100003","12","云电同方","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20120104286","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104287","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104288","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120104289","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20120105010","100003","12","云电同方","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20120105017","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120105021","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120105029","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120105030","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120105056","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120105058","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120105080","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120105097","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120105099","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120105106","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20120105108","100003","12","云电同方","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20120105117","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20120105125","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
