"10000003","EN20130101035","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130101055","100003","209","信息中心","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130101064","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20130101074","100001","202","昆明能讯","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20130103003","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130103005","100003","12","云电同方","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130103006","100003","12","云电同方","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130103007","100003","12","云电同方","程序判定：一线解决 实际判定:二线根本解决"
"10000004","EN20130103035","100001","202","昆明能讯","程序判定：三线解决 实际判定:一线根本解决"
"10000003","EN20130103037","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20130104018","100001","209","信息中心","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104022","100003","23","曲靖供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104023","100001","209","信息中心","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104025","100003","23","曲靖供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130104028","100003","23","曲靖供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104030","100001","209","信息中心","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104035","100003","23","曲靖供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130104045","100003","23","曲靖供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130104061","100003","23","曲靖供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130104063","100010","80943","昆明供电局","程序判定：一线解决 实际判定:可忽略（作废工单）"
"10000002","EN20130104081","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104085","100001","22","大理供电局","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104087","100003","23","曲靖供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130104089","100003","12","云电同方","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104090","100001","209","信息中心","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20130104092","100001","202","昆明能讯","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104110","100003","23","曲靖供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130104115","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104120","100001","202","昆明能讯","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104126","100003","23","曲靖供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130104130","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130104143","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104148","100001","400","昭通供电局","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104150","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104151","100001","202","昆明能讯","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20130104181","100001","202","昆明能讯","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20130104182","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20130104184","100001","22","大理供电局","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104188","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104194","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20130104195","100001","202","昆明能讯","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104199","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104211","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104224","100003","209","信息中心","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104228","100001","22","大理供电局","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104230","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130104232","100003","12","云电同方","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104268","100005","202","昆明能讯","程序判定：二线解决 实际判定:三线根本解决"
"10000003","EN20130104269","100001","202","昆明能讯","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104289","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20130104307","100003","23","曲靖供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104316","100001","202","昆明能讯","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104317","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104320","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20130104322","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20130104325","100003","19","楚雄供电局","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20130104328","100001","202","昆明能讯","程序判定：二线解决 实际判定:一线根本解决"
