"10000002","EN20121001004","100003","202","昆明能讯","程序判定：一线解决 实际判定:二线根本解决"
"10000002","EN20121001025","100003","12","云电同方","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20121002001","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121002002","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121003019","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121005030","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121007023","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20121008013","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20121008020","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008035","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20121008037","100003","203","远信科技","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20121008069","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008084","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008091","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008121","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008127","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008177","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008178","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008182","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008184","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008214","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008226","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008263","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008277","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008291","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008293","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008297","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008313","100001","410","东电科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008316","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008319","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008320","100005","202","昆明能讯","程序判定：二线解决 实际判定:三线根本解决"
"10000003","EN20121008332","100001","410","东电科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008339","100001","410","东电科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008359","100005","202","昆明能讯","程序判定：二线解决 实际判定:三线根本解决"
"10000003","EN20121008372","100001","12","云电同方","程序判定：二线解决 实际判定:一线根本解决"
"10000002","EN20121008377","100003","12","云电同方","程序判定：一线解决 实际判定:二线根本解决"
"10000003","EN20121008385","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
"10000003","EN20121008389","100001","203","远信科技","程序判定：二线解决 实际判定:一线根本解决"
