"SOLVEID","TRANSACTIONID","CLOSEID","ORGID","ORGNAME"
"10000002","EN20130102002","100001","202","昆明能讯"
"10000002","EN20130102003","100001","12","云电同方"
"10000002","EN20130102004","100001","12","云电同方"
"10000002","EN20130102005","100001","12","云电同方"
"10000002","EN20130102006","100001","12","云电同方"
"10000002","EN20130102007","100001","202","昆明能讯"
"10000002","EN20130102008","100001","202","昆明能讯"
"10000002","EN20130102009","100001","12","云电同方"
"10000002","EN20130102010","100001","12","云电同方"
"10000002","EN20130102011","100001","202","昆明能讯"
"10000002","EN20130102012","100001","203","远信科技"
"10000002","EN20130102013","100001","12","云电同方"
"10000002","EN20130102014","100001","12","云电同方"
"10000002","EN20130102015","100001","202","昆明能讯"
"10000002","EN20130102016","100001","12","云电同方"
"10000002","EN20130102017","100001","12","云电同方"
"10000002","EN20130102018","100001","202","昆明能讯"
"10000002","EN20130102019","100001","12","云电同方"
"10000002","EN20130103001","100001","12","云电同方"
"10000002","EN20130103002","100001","202","昆明能讯"
"10000003","EN20130103003","100001","12","云电同方"
"10000002","EN20130103004","100001","202","昆明能讯"
"10000002","EN20130103005","100003","12","云电同方"
"10000003","EN20130103005","100003","12","云电同方"
"10000002","EN20130103006","100003","12","云电同方"
"10000003","EN20130103006","100003","12","云电同方"
"10000002","EN20130103007","100003","12","云电同方"
"10000003","EN20130103007","100003","12","云电同方"
"10000002","EN20130103008","100001","12","云电同方"
"10000003","EN20130103009","100003","12","云电同方"
"10000002","EN20130103010","100001","12","云电同方"
"10000002","EN20130103011","100001","202","昆明能讯"
"10000002","EN20130103012","100001","12","云电同方"
"10000002","EN20130103013","100001","12","云电同方"
"10000003","EN20130103014","100003","202","昆明能讯"
"10000002","EN20130103015","100001","203","远信科技"
"10000002","EN20130103016","100001","202","昆明能讯"
"10000002","EN20130103017","100001","12","云电同方"
"10000002","EN20130103018","100001","12","云电同方"
"10000002","EN20130103019","100001","202","昆明能讯"
"10000002","EN20130103020","100001","12","云电同方"
"10000003","EN20130103021","100003","12","云电同方"
"10000003","EN20130103022","100003","203","远信科技"
"10000002","EN20130103023","100001","12","云电同方"
"10000002","EN20130103024","100001","12","云电同方"
"10000002","EN20130103025","100001","12","云电同方"
"10000002","EN20130103026","100001","202","昆明能讯"
"10000002","EN20130103027","100001","12","云电同方"
"10000002","EN20130103028","100001","202","昆明能讯"
"10000002","EN20130103029","100001","202","昆明能讯"
"10000002","EN20130103030","100001","12","云电同方"
"10000002","EN20130103031","100001","202","昆明能讯"
"10000002","EN20130103032","100001","202","昆明能讯"
"10000003","EN20130103033","100003","12","云电同方"
"10000002","EN20130103034","100001","12","云电同方"
"10000004","EN20130103035","100001","202","昆明能讯"
"10000002","EN20130103036","100001","202","昆明能讯"
"10000003","EN20130103037","100001","12","云电同方"
"10000002","EN20130103038","100001","12","云电同方"
"10000002","EN20130103039","100001","12","云电同方"
"10000003","EN20130103040","100003","209","信息中心"
"10000002","EN20130103041","100001","202","昆明能讯"
"10000002","EN20130103043","100001","203","远信科技"
"10000003","EN20130103044","100003","12","云电同方"
"10000002","EN20130103045","100001","12","云电同方"
"10000002","EN20130103046","100001","12","云电同方"
"10000002","EN20130103047","100001","12","云电同方"
"10000002","EN20130103048","100001","12","云电同方"
"10000003","EN20130104001","100003","12","云电同方"
"10000002","EN20130104002","100001","12","云电同方"
"10000002","EN20130104003","100001","12","云电同方"
"10000002","EN20130104004","100001","17","普洱供电局"
"10000003","EN20130104005","100003","19","楚雄供电局"
"10000002","EN20130104006","100001","209","信息中心"
"10000003","EN20130104007","100003","19","楚雄供电局"
"10000003","EN20130104008","100003","19","楚雄供电局"
"10000002","EN20130104009","100001","209","信息中心"
"10000002","EN20130104010","100001","203","远信科技"
"10000003","EN20130104011","100003","19","楚雄供电局"
"10000002","EN20130104012","100001","203","远信科技"
"10000003","EN20130104013","100003","19","楚雄供电局"
"10000002","EN20130104014","100001","203","远信科技"
"10000002","EN20130104015","100001","203","远信科技"
"10000002","EN20130104016","100001","202","昆明能讯"
"10000002","EN20130104017","100001","202","昆明能讯"
"10000003","EN20130104018","100001","209","信息中心"
"10000002","EN20130104019","100001","400","昭通供电局"
"10000003","EN20130104020","100003","19","楚雄供电局"
"10000002","EN20130104021","100001","202","昆明能讯"
"10000002","EN20130104022","100003","23","曲靖供电局"
"10000003","EN20130104023","100001","209","信息中心"
"10000002","EN20130104024","100001","203","远信科技"
"10000002","EN20130104025","100003","23","曲靖供电局"
"10000002","EN20130104026","100001","203","远信科技"
"10000002","EN20130104027","100001","12","云电同方"
"10000002","EN20130104028","100003","23","曲靖供电局"
"10000003","EN20130104029","100003","19","楚雄供电局"
"10000003","EN20130104030","100001","209","信息中心"
"10000002","EN20130104031","100001","203","远信科技"
"10000003","EN20130104032","100003","209","信息中心"
"10000003","EN20130104033","100003","19","楚雄供电局"
"10000003","EN20130104034","100003","19","楚雄供电局"
"10000002","EN20130104035","100003","23","曲靖供电局"
"10000003","EN20130104036","100003","19","楚雄供电局"
"10000002","EN20130104037","100001","203","远信科技"
"10000002","EN20130104038","100001","12","云电同方"
"10000003","EN20130104039","100003","21","红河供电局"
"10000002","EN20130104040","100001","209","信息中心"
"10000002","EN20130104041","100001","12","云电同方"
"10000002","EN20130104042","100001","203","远信科技"
"10000002","EN20130104043","100001","80943","昆明供电局"
"10000003","EN20130104044","100003","12","云电同方"
"10000002","EN20130104045","100003","23","曲靖供电局"
"10000003","EN20130104046","100003","19","楚雄供电局"
"10000002","EN20130104047","100001","12","云电同方"
"10000002","EN20130104048","100001","203","远信科技"
"10000002","EN20130104049","100001","12","云电同方"
"10000003","EN20130104050","100003","21","红河供电局"
"10000002","EN20130104051","100001","12","云电同方"
"10000002","EN20130104052","100001","202","昆明能讯"
"10000003","EN20130104053","100003","21","红河供电局"
"10000003","EN20130104054","100003","19","楚雄供电局"
"10000003","EN20130104055","100003","21","红河供电局"
"10000002","EN20130104056","100001","202","昆明能讯"
"10000002","EN20130104057","100001","80943","昆明供电局"
"10000003","EN20130104058","100003","209","信息中心"
"10000002","EN20130104059","100001","17","普洱供电局"
"10000002","EN20130104060","100001","12","云电同方"
"10000002","EN20130104061","100003","23","曲靖供电局"
"10000002","EN20130104062","100001","80943","昆明供电局"
"10000002","EN20130104063","100010","80943","昆明供电局"
"10000002","EN20130104064","100001","80943","昆明供电局"
"10000002","EN20130104065","100001","202","昆明能讯"
"10000002","EN20130104066","100001","203","远信科技"
"10000003","EN20130104067","100003","12","云电同方"
"10000003","EN20130104068","100003","19","楚雄供电局"
"10000002","EN20130104070","100001","203","远信科技"
"10000003","EN20130104071","100003","19","楚雄供电局"
"10000002","EN20130104072","100001","202","昆明能讯"
"10000002","EN20130104073","100001","203","远信科技"
"10000002","EN20130104074","100001","203","远信科技"
"10000002","EN20130104075","100001","203","远信科技"
"10000003","EN20130104076","100003","209","信息中心"
"10000003","EN20130104077","100003","209","信息中心"
"10000003","EN20130104078","100003","19","楚雄供电局"
"10000002","EN20130104079","100001","80943","昆明供电局"
"10000002","EN20130104080","100001","12","云电同方"
"10000002","EN20130104081","100003","203","远信科技"
"10000002","EN20130104082","100001","12","云电同方"
"10000003","EN20130104083","100003","19","楚雄供电局"
"10000002","EN20130104084","100001","202","昆明能讯"
"10000003","EN20130104085","100001","22","大理供电局"
"10000002","EN20130104086","100001","203","远信科技"
"10000002","EN20130104087","100003","23","曲靖供电局"
"10000002","EN20130104088","100001","203","远信科技"
"10000002","EN20130104089","100003","12","云电同方"
"10000003","EN20130104089","100003","12","云电同方"
"10000003","EN20130104090","100001","209","信息中心"
"10000002","EN20130104091","100001","17","普洱供电局"
"10000003","EN20130104092","100001","202","昆明能讯"
"10000002","EN20130104093","100001","203","远信科技"
"10000002","EN20130104095","100001","202","昆明能讯"
"10000002","EN20130104096","100001","209","信息中心"
"10000002","EN20130104097","100001","203","远信科技"
"10000002","EN20130104098","100001","12","云电同方"
"10000002","EN20130104099","100001","202","昆明能讯"
"10000002","EN20130104100","100001","12","云电同方"
"10000003","EN20130104101","100003","12","云电同方"
"10000003","EN20130104102","100003","19","楚雄供电局"
"10000002","EN20130104103","100001","80943","昆明供电局"
"10000002","EN20130104104","100001","25","临沧供电局"
"10000002","EN20130104105","100001","209","信息中心"
"10000002","EN20130104106","100001","80943","昆明供电局"
"10000003","EN20130104107","100003","21","红河供电局"
"10000002","EN20130104108","100001","12","云电同方"
"10000002","EN20130104109","100001","203","远信科技"
"10000002","EN20130104110","100003","23","曲靖供电局"
"10000002","EN20130104111","100001","19","楚雄供电局"
"10000002","EN20130104112","100001","203","远信科技"
"10000002","EN20130104113","100001","12","云电同方"
"10000002","EN20130104114","100001","19","楚雄供电局"
"10000002","EN20130104115","100003","203","远信科技"
"10000002","EN20130104116","100001","203","远信科技"
"10000002","EN20130104117","100001","202","昆明能讯"
"10000002","EN20130104118","100001","203","远信科技"
"10000003","EN20130104119","100003","12","云电同方"
"10000003","EN20130104120","100001","202","昆明能讯"
"10000002","EN20130104121","100001","12","云电同方"
"10000003","EN20130104122","100003","19","楚雄供电局"
"10000002","EN20130104123","100001","12","云电同方"
"10000002","EN20130104124","100001","12","云电同方"
"10000002","EN20130104125","100001","203","远信科技"
"10000002","EN20130104126","100003","23","曲靖供电局"
"10000002","EN20130104127","100001","12","云电同方"
"10000002","EN20130104128","100001","203","远信科技"
"10000002","EN20130104129","100001","12","云电同方"
"10000002","EN20130104130","100003","203","远信科技"
"10000002","EN20130104131","100001","12","云电同方"
"10000002","EN20130104132","100001","12","云电同方"
"10000002","EN20130104133","100001","12","云电同方"
"10000002","EN20130104134","100001","202","昆明能讯"
"10000003","EN20130104135","100003","19","楚雄供电局"
"10000003","EN20130104136","100003","12","云电同方"
"10000002","EN20130104137","100001","202","昆明能讯"
"10000002","EN20130104138","100001","12","云电同方"
"10000002","EN20130104139","100001","12","云电同方"
"10000003","EN20130104140","100003","203","远信科技"
"10000002","EN20130104142","100001","12","云电同方"
"10000002","EN20130104143","100003","203","远信科技"
"10000002","EN20130104144","100001","12","云电同方"
"10000002","EN20130104145","100001","12","云电同方"
"10000003","EN20130104146","100003","203","远信科技"
"10000002","EN20130104147","100001","203","远信科技"
"10000003","EN20130104148","100001","400","昭通供电局"
"10000002","EN20130104149","100001","12","云电同方"
"10000002","EN20130104150","100003","203","远信科技"
"10000003","EN20130104151","100001","202","昆明能讯"
"10000002","EN20130104154","100001","400","昭通供电局"
"10000003","EN20130104155","100003","209","信息中心"
"10000002","EN20130104156","100001","202","昆明能讯"
"10000002","EN20130104157","100001","12","云电同方"
"10000002","EN20130104158","100001","203","远信科技"
"10000002","EN20130104159","100001","203","远信科技"
"10000002","EN20130104160","100001","203","远信科技"
"10000002","EN20130104161","100001","12","云电同方"
"10000003","EN20130104162","100003","19","楚雄供电局"
"10000002","EN20130104163","100001","209","信息中心"
"10000002","EN20130104164","100001","209","信息中心"
"10000002","EN20130104165","100001","202","昆明能讯"
"10000002","EN20130104166","100001","203","远信科技"
"10000002","EN20130104167","100001","202","昆明能讯"
"10000002","EN20130104168","100001","12","云电同方"
"10000002","EN20130104169","100001","12","云电同方"
"10000003","EN20130104171","100003","209","信息中心"
"10000002","EN20130104172","100001","400","昭通供电局"
"10000003","EN20130104173","100003","209","信息中心"
"10000002","EN20130104174","100001","203","远信科技"
"10000003","EN20130104175","100003","12","云电同方"
"10000002","EN20130104176","100001","203","远信科技"
"10000002","EN20130104177","100001","12","云电同方"
"10000002","EN20130104178","100001","19","楚雄供电局"
"10000003","EN20130104179","100003","12","云电同方"
"10000003","EN20130104180","100003","209","信息中心"
"10000003","EN20130104181","100001","202","昆明能讯"
"10000003","EN20130104182","100001","12","云电同方"
"10000003","EN20130104184","100001","22","大理供电局"
"10000002","EN20130104185","100001","12","云电同方"
"10000003","EN20130104186","100003","202","昆明能讯"
"10000002","EN20130104187","100001","203","远信科技"
"10000002","EN20130104188","100003","203","远信科技"
"10000002","EN20130104189","100001","12","云电同方"
"10000002","EN20130104190","100001","209","信息中心"
"10000002","EN20130104191","100001","12","云电同方"
"10000002","EN20130104192","100001","19","楚雄供电局"
"10000003","EN20130104193","100003","209","信息中心"
"10000003","EN20130104194","100001","12","云电同方"
"10000003","EN20130104195","100001","202","昆明能讯"
"10000002","EN20130104196","100001","203","远信科技"
"10000003","EN20130104197","100003","12","云电同方"
"10000002","EN20130104198","100001","209","信息中心"
"10000002","EN20130104199","100003","203","远信科技"
"10000002","EN20130104200","100001","209","信息中心"
"10000003","EN20130104201","100003","12","云电同方"
"10000002","EN20130104202","100001","12","云电同方"
"10000002","EN20130104203","100001","12","云电同方"
"10000002","EN20130104204","100001","203","远信科技"
"10000003","EN20130104205","100003","12","云电同方"
"10000002","EN20130104206","100001","17","普洱供电局"
"10000002","EN20130104207","100001","12","云电同方"
"10000002","EN20130104208","100001","12","云电同方"
"10000002","EN20130104209","100001","202","昆明能讯"
"10000003","EN20130104210","100003","12","云电同方"
"10000003","EN20130104211","100001","203","远信科技"
"10000002","EN20130104212","100001","12","云电同方"
"10000004","EN20130104213","100005","202","昆明能讯"
"10000002","EN20130104214","100001","203","远信科技"
"10000003","EN20130104215","100003","209","信息中心"
"10000002","EN20130104216","100001","12","云电同方"
"10000003","EN20130104217","100003","209","信息中心"
"10000002","EN20130104218","100001","12","云电同方"
"10000003","EN20130104219","100003","12","云电同方"
"10000002","EN20130104220","100001","12","云电同方"
"10000002","EN20130104221","100001","12","云电同方"
"10000003","EN20130104222","100003","19","楚雄供电局"
"10000002","EN20130104223","100001","12","云电同方"
"10000002","EN20130104224","100003","209","信息中心"
"10000002","EN20130104225","100001","203","远信科技"
"10000003","EN20130104226","100003","21","红河供电局"
"10000002","EN20130104227","100001","25","临沧供电局"
"10000003","EN20130104228","100001","22","大理供电局"
"10000002","EN20130104229","100001","202","昆明能讯"
"10000002","EN20130104230","100003","203","远信科技"
"10000003","EN20130104231","100003","12","云电同方"
"10000002","EN20130104232","100003","12","云电同方"
"10000003","EN20130104233","100003","12","云电同方"
"10000002","EN20130104234","100001","202","昆明能讯"
"10000002","EN20130104235","100001","12","云电同方"
"10000002","EN20130104236","100001","203","远信科技"
"10000002","EN20130104237","100001","12","云电同方"
"10000002","EN20130104238","100001","202","昆明能讯"
"10000002","EN20130104239","100001","202","昆明能讯"
"10000003","EN20130104240","100003","21","红河供电局"
"10000002","EN20130104241","100001","202","昆明能讯"
"10000002","EN20130104242","100001","203","远信科技"
"10000002","EN20130104243","100001","12","云电同方"
"10000002","EN20130104244","100001","12","云电同方"
"10000002","EN20130104245","100001","202","昆明能讯"
"10000002","EN20130104246","100001","202","昆明能讯"
"10000002","EN20130104247","100001","209","信息中心"
"10000003","EN20130104248","100003","12","云电同方"
"10000002","EN20130104249","100001","203","远信科技"
"10000002","EN20130104250","100001","202","昆明能讯"
"10000002","EN20130104251","100001","209","信息中心"
"10000003","EN20130104252","100003","19","楚雄供电局"
"10000002","EN20130104253","100001","12","云电同方"
"10000002","EN20130104254","100001","203","远信科技"
"10000002","EN20130104255","100001","12","云电同方"
"10000002","EN20130104256","100001","202","昆明能讯"
"10000002","EN20130104257","100001","202","昆明能讯"
"10000002","EN20130104258","100001","12","云电同方"
"10000002","EN20130104260","100001","203","远信科技"
"10000002","EN20130104261","100001","203","远信科技"
"10000003","EN20130104263","100003","12","云电同方"
"10000003","EN20130104264","100003","209","信息中心"
"10000002","EN20130104265","100001","12","云电同方"
"10000002","EN20130104266","100001","209","信息中心"
"10000003","EN20130104267","100003","19","楚雄供电局"
"10000003","EN20130104268","100005","202","昆明能讯"
"10000004","EN20130104268","100005","202","昆明能讯"
"10000003","EN20130104269","100001","202","昆明能讯"
"10000002","EN20130104270","100001","80943","昆明供电局"
"10000002","EN20130104271","100001","202","昆明能讯"
"10000003","EN20130104272","100003","21","红河供电局"
"10000002","EN20130104273","100001","209","信息中心"
"10000002","EN20130104274","100001","12","云电同方"
"10000003","EN20130104275","100003","209","信息中心"
"10000002","EN20130104276","100001","26","西双版纳供电局"
"10000002","EN20130104277","100001","202","昆明能讯"
"10000003","EN20130104278","100003","203","远信科技"
"10000002","EN20130104279","100001","203","远信科技"
"10000003","EN20130104280","100003","19","楚雄供电局"
"10000002","EN20130104281","100001","203","远信科技"
"10000003","EN20130104282","100003","12","云电同方"
"10000002","EN20130104283","100001","203","远信科技"
"10000003","EN20130104284","100003","12","云电同方"
"10000004","EN20130104285","100005","202","昆明能讯"
"10000002","EN20130104286","100001","12","云电同方"
"10000002","EN20130104287","100001","209","信息中心"
"10000002","EN20130104288","100001","202","昆明能讯"
"10000002","EN20130104289","100003","203","远信科技"
"10000003","EN20130104290","100003","12","云电同方"
"10000002","EN20130104291","100001","203","远信科技"
"10000002","EN20130104292","100001","12","云电同方"
"10000003","EN20130104293","100003","203","远信科技"
"10000002","EN20130104294","100001","203","远信科技"
"10000002","EN20130104295","100001","203","远信科技"
"10000002","EN20130104296","100001","202","昆明能讯"
"10000002","EN20130104297","100001","202","昆明能讯"
"10000003","EN20130104298","100003","203","远信科技"
"10000002","EN20130104299","100001","202","昆明能讯"
"10000002","EN20130104300","100001","12","云电同方"
"10000002","EN20130104301","100001","12","云电同方"
"10000003","EN20130104302","100003","12","云电同方"
"10000002","EN20130104303","100001","12","云电同方"
"10000002","EN20130104304","100001","203","远信科技"
"10000002","EN20130104305","100001","12","云电同方"
"10000003","EN20130104306","100003","12","云电同方"
"10000002","EN20130104307","100003","23","曲靖供电局"
"10000002","EN20130104308","100001","17","普洱供电局"
"10000002","EN20130104309","100001","202","昆明能讯"
"10000003","EN20130104310","100003","19","楚雄供电局"
"10000002","EN20130104311","100001","17","普洱供电局"
"10000002","EN20130104312","100001","202","昆明能讯"
"10000003","EN20130104313","100003","19","楚雄供电局"
"10000002","EN20130104314","100001","12","云电同方"
"10000002","EN20130104315","100001","12","云电同方"
"10000003","EN20130104316","100001","202","昆明能讯"
"10000002","EN20130104317","100003","203","远信科技"
"10000002","EN20130104318","100001","400","昭通供电局"
"10000002","EN20130104319","100001","202","昆明能讯"
"10000003","EN20130104320","100001","12","云电同方"
"10000002","EN20130104321","100001","19","楚雄供电局"
"10000003","EN20130104322","100001","12","云电同方"
"10000002","EN20130104323","100001","12","云电同方"
"10000002","EN20130104324","100001","203","远信科技"
"10000002","EN20130104325","100003","19","楚雄供电局"
"10000002","EN20130104326","100001","203","远信科技"
"10000003","EN20130104327","100003","203","远信科技"
"10000003","EN20130104328","100001","202","昆明能讯"
"10000002","EN20130104329","100001","12","云电同方"
"10000002","EN20130104330","100003","23","曲靖供电局"
"10000003","EN20130104331","100001","22","大理供电局"
"10000002","EN20130104333","100001","19","楚雄供电局"
"10000002","EN20130104334","100003","23","曲靖供电局"
"10000002","EN20130104335","100001","12","云电同方"
"10000003","EN20130104336","100001","22","大理供电局"
"10000003","EN20130104337","100003","203","远信科技"
"10000003","EN20130104338","100001","202","昆明能讯"
"10000003","EN20130104339","100003","209","信息中心"
"10000003","EN20130104340","100001","22","大理供电局"
"10000003","EN20130104341","100003","12","云电同方"
"10000002","EN20130104342","100001","202","昆明能讯"
"10000002","EN20130104343","100001","12","云电同方"
"10000002","EN20130104344","100003","209","信息中心"
"10000002","EN20130104345","100001","202","昆明能讯"
"10000002","EN20130104346","100001","17","普洱供电局"
"10000002","EN20130104347","100001","12","云电同方"
"10000002","EN20130104348","100001","203","远信科技"
"10000002","EN20130104349","100001","203","远信科技"
"10000002","EN20130104350","100001","12","云电同方"
"10000002","EN20130104351","100001","12","云电同方"
"10000002","EN20130104352","100001","203","远信科技"
"10000002","EN20130104353","100001","203","远信科技"
"10000002","EN20130104354","100001","202","昆明能讯"
"10000002","EN20130104355","100001","203","远信科技"
"10000003","EN20130104356","100001","12","云电同方"
"10000003","EN20130104357","100003","12","云电同方"
"10000002","EN20130104358","100001","12","云电同方"
"10000002","EN20130104360","100001","203","远信科技"
"10000002","EN20130104361","100001","12","云电同方"
"10000002","EN20130104362","100001","12","云电同方"
"10000002","EN20130104363","100001","12","云电同方"
"10000002","EN20130104364","100001","202","昆明能讯"
"10000002","EN20130104365","100003","203","远信科技"
"10000002","EN20130104366","100001","12","云电同方"
"10000002","EN20130104367","100003","203","远信科技"
"10000002","EN20130104368","100001","202","昆明能讯"
"10000004","EN20130104369","100003","202","昆明能讯"
"10000002","EN20130104370","100001","202","昆明能讯"
"10000002","EN20130104371","100001","203","远信科技"
"10000002","EN20130104372","100001","202","昆明能讯"
"10000002","EN20130104373","100001","12","云电同方"
"10000003","EN20130104374","100003","12","云电同方"
"10000003","EN20130104375","100005","202","昆明能讯"
"10000003","EN20130104376","100003","12","云电同方"
"10000003","EN20130104377","100003","209","信息中心"
"10000003","EN20130104378","100003","12","云电同方"
"10000002","EN20130104379","100001","12","云电同方"
"10000003","EN20130104380","100003","203","远信科技"
"10000003","EN20130104381","100001","22","大理供电局"
"10000004","EN20130104382","100005","202","昆明能讯"
"10000002","EN20130104383","100001","202","昆明能讯"
"10000003","EN20130104384","100003","12","云电同方"
"10000003","EN20130104385","100003","12","云电同方"
"10000002","EN20130104386","100001","203","远信科技"
"10000002","EN20130104387","100001","12","云电同方"
"10000003","EN20130104388","100003","21","红河供电局"
"10000002","EN20130104389","100001","203","远信科技"
"10000002","EN20130104390","100001","25","临沧供电局"
"10000002","EN20130104391","100003","23","曲靖供电局"
"10000002","EN20130104392","100003","203","远信科技"
"10000003","EN20130104393","100003","12","云电同方"
"10000003","EN20130104394","100003","202","昆明能讯"
"10000002","EN20130104395","100001","203","远信科技"
"10000002","EN20130104396","100001","203","远信科技"
"10000002","EN20130104397","100001","203","远信科技"
"10000002","EN20130104398","100001","17","普洱供电局"
"10000002","EN20130104399","100001","203","远信科技"
"10000002","EN20130104400","100001","202","昆明能讯"
"10000003","EN20130104401","100003","12","云电同方"
"10000002","EN20130104402","100001","21","红河供电局"
"10000002","EN20130104403","100001","12","云电同方"
"10000003","EN20130104404","100001","22","大理供电局"
"10000003","EN20130104405","100003","12","云电同方"
"10000002","EN20130104406","100003","209","信息中心"
"10000003","EN20130104407","100003","19","楚雄供电局"
"10000002","EN20130104408","100001","203","远信科技"
"10000002","EN20130104409","100001","12","云电同方"
"10000002","EN20130104410","100001","12","云电同方"
"10000003","EN20130104411","100003","19","楚雄供电局"
"10000003","EN20130104412","100001","202","昆明能讯"
"10000003","EN20130104413","100003","209","信息中心"
"10000002","EN20130104414","100001","12","云电同方"
"10000002","EN20130104415","100001","12","云电同方"
"10000003","EN20130104416","100003","209","信息中心"
"10000003","EN20130104417","100003","12","云电同方"
"10000002","EN20130104418","100001","12","云电同方"
"10000003","EN20130104419","100003","12","云电同方"
"10000002","EN20130104420","100001","12","云电同方"
"10000002","EN20130104421","100003","23","曲靖供电局"
"10000003","EN20130104422","100001","22","大理供电局"
"10000002","EN20130104423","100003","209","信息中心"
"10000002","EN20130104424","100001","12","云电同方"
"10000002","EN20130104425","100001","203","远信科技"
"10000002","EN20130104426","100001","12","云电同方"
"10000003","EN20130104427","100003","203","远信科技"
"10000002","EN20130104428","100001","203","远信科技"
"10000002","EN20130104429","100001","12","云电同方"
"10000002","EN20130104430","100001","12","云电同方"
"10000002","EN20130104431","100001","12","云电同方"
"10000002","EN20130104432","100003","209","信息中心"
"10000003","EN20130104433","100003","12","云电同方"
"10000002","EN20130104434","100003","209","信息中心"
"10000002","EN20130104435","100001","203","远信科技"
"10000002","EN20130104436","100001","80943","昆明供电局"
"10000003","EN20130104437","100003","12","云电同方"
"10000003","EN20130104438","100001","12","云电同方"
"10000003","EN20130104439","100003","203","远信科技"
"10000002","EN20130104440","100001","202","昆明能讯"
"10000002","EN20130104441","100001","202","昆明能讯"
"10000002","EN20130104442","100001","203","远信科技"
"10000002","EN20130104443","100001","12","云电同方"
"10000002","EN20130104444","100001","202","昆明能讯"
"10000002","EN20130104445","100001","209","信息中心"
"10000002","EN20130104447","100001","203","远信科技"
"10000002","EN20130104448","100001","202","昆明能讯"
"10000002","EN20130104449","100001","203","远信科技"
"10000002","EN20130104450","100003","203","远信科技"
