"SOLVEID","TRANSACTIONID","CLOSEID","ORGID","ORGNAME"
"10000002","EN20120725151","100001","202","昆明能讯"
"10000002","EN20120725152","100001","12","云电同方"
"10000002","EN20120725153","100001","12","云电同方"
"10000002","EN20120725154","100001","202","昆明能讯"
"10000002","EN20120725155","100001","203","远信科技"
"10000002","EN20120725156","100001","12","云电同方"
"10000002","EN20120725157","100001","202","昆明能讯"
"10000002","EN20120725158","100001","12","云电同方"
"10000002","EN20120725159","100001","203","远信科技"
"10000002","EN20120725160","100001","202","昆明能讯"
"10000002","EN20120725161","100001","12","云电同方"
"10000002","EN20120725162","100001","12","云电同方"
"10000002","EN20120725163","100001","12","云电同方"
"10000002","EN20120725164","100001","203","远信科技"
"10000002","EN20120725165","100001","12","云电同方"
"10000002","EN20120725166","100001","203","远信科技"
"10000002","EN20120725167","100001","203","远信科技"
"10000002","EN20120725168","100001","203","远信科技"
"10000002","EN20120725169","100001","12","云电同方"
"10000002","EN20120725170","100001","12","云电同方"
"10000002","EN20120725171","100001","203","远信科技"
"10000002","EN20120725172","100001","203","远信科技"
"10000002","EN20120725173","100001","12","云电同方"
"10000002","EN20120725174","100001","12","云电同方"
"10000002","EN20120725175","100001","12","云电同方"
"10000003","EN20120725176","100003","12","云电同方"
"10000002","EN20120725177","100001","202","昆明能讯"
"10000002","EN20120725178","100001","202","昆明能讯"
"10000002","EN20120725179","100001","12","云电同方"
"10000002","EN20120725180","100001","202","昆明能讯"
"10000002","EN20120725181","100001","203","远信科技"
"10000002","EN20120725182","100001","202","昆明能讯"
"10000002","EN20120725183","100001","202","昆明能讯"
"10000002","EN20120725184","100001","202","昆明能讯"
"10000002","EN20120725185","100001","202","昆明能讯"
"10000002","EN20120725186","100001","202","昆明能讯"
"10000002","EN20120725187","100001","202","昆明能讯"
"10000002","EN20120725188","100001","202","昆明能讯"
"10000002","EN20120725189","100001","12","云电同方"
"10000002","EN20120725190","100001","203","远信科技"
"10000002","EN20120725191","100001","202","昆明能讯"
"10000002","EN20120725192","100001","202","昆明能讯"
"10000002","EN20120725193","100001","12","云电同方"
"10000002","EN20120725194","100001","202","昆明能讯"
"10000002","EN20120725195","100001","202","昆明能讯"
"10000002","EN20120725196","100001","203","远信科技"
"10000002","EN20120725197","100001","203","远信科技"
"10000002","EN20120725198","100001","12","云电同方"
"10000002","EN20120725199","100001","12","云电同方"
"10000003","EN20120725200","100003","12","云电同方"
"10000002","EN20120725201","100001","12","云电同方"
"10000003","EN20120725202","100003","12","云电同方"
"10000002","EN20120725203","100001","202","昆明能讯"
"10000002","EN20120725204","100001","202","昆明能讯"
"10000002","EN20120725205","100001","202","昆明能讯"
"10000002","EN20120725206","100001","202","昆明能讯"
"10000002","EN20120725207","100001","202","昆明能讯"
"10000003","EN20120725208","100003","12","云电同方"
"10000002","EN20120725209","100001","202","昆明能讯"
"10000002","EN20120725210","100001","202","昆明能讯"
"10000002","EN20120725211","100001","202","昆明能讯"
"10000002","EN20120725212","100001","12","云电同方"
"10000002","EN20120725213","100001","202","昆明能讯"
"10000002","EN20120725214","100001","202","昆明能讯"
"10000002","EN20120725215","100001","202","昆明能讯"
"10000003","EN20120725216","100003","12","云电同方"
"10000002","EN20120725217","100001","202","昆明能讯"
"10000002","EN20120725218","100001","202","昆明能讯"
"10000002","EN20120725219","100001","202","昆明能讯"
"10000002","EN20120725220","100001","202","昆明能讯"
"10000002","EN20120725221","100001","202","昆明能讯"
"10000003","EN20120725222","100003","12","云电同方"
"10000003","EN20120725223","100003","12","云电同方"
"10000002","EN20120725224","100001","202","昆明能讯"
"10000002","EN20120725225","100001","202","昆明能讯"
"10000002","EN20120725226","100001","202","昆明能讯"
"10000002","EN20120725227","100001","202","昆明能讯"
"10000002","EN20120725228","100001","202","昆明能讯"
"10000002","EN20120725229","100001","202","昆明能讯"
"10000002","EN20120725230","100001","12","云电同方"
"10000002","EN20120725231","100001","12","云电同方"
"10000002","EN20120725232","100001","202","昆明能讯"
"10000003","EN20120725233","100001","203","远信科技"
"10000003","EN20120725234","100001","203","远信科技"
"10000002","EN20120725235","100001","202","昆明能讯"
"10000003","EN20120725236","100003","12","云电同方"
"10000002","EN20120725237","100001","202","昆明能讯"
"10000002","EN20120725238","100001","12","云电同方"
"10000002","EN20120725239","100001","12","云电同方"
"10000002","EN20120725240","100001","203","远信科技"
"10000002","EN20120725241","100001","203","远信科技"
"10000002","EN20120725242","100001","202","昆明能讯"
"10000002","EN20120725243","100001","202","昆明能讯"
"10000002","EN20120725244","100001","202","昆明能讯"
"10000002","EN20120725245","100001","12","云电同方"
"10000002","EN20120725246","100001","12","云电同方"
"10000002","EN20120725247","100001","203","远信科技"
"10000002","EN20120725248","100001","202","昆明能讯"
"10000002","EN20120725249","100001","202","昆明能讯"
"10000002","EN20120725250","100001","202","昆明能讯"
"10000002","EN20120725251","100001","202","昆明能讯"
"10000002","EN20120725252","100001","203","远信科技"
"10000002","EN20120725253","100001","12","云电同方"
"10000002","EN20120725254","100001","203","远信科技"
"10000002","EN20120725255","100001","12","云电同方"
"10000002","EN20120725256","100001","12","云电同方"
"10000002","EN20120725257","100001","12","云电同方"
"10000002","EN20120725258","100001","203","远信科技"
"10000002","EN20120725259","100001","202","昆明能讯"
"10000002","EN20120725260","100001","202","昆明能讯"
"10000002","EN20120725261","100001","202","昆明能讯"
"10000003","EN20120725262","100003","202","昆明能讯"
"10000002","EN20120725263","100001","203","远信科技"
"10000002","EN20120725264","100001","12","云电同方"
"10000002","EN20120725265","100001","202","昆明能讯"
"10000002","EN20120725266","100001","203","远信科技"
"10000002","EN20120725267","100001","12","云电同方"
"10000002","EN20120725268","100001","203","远信科技"
"10000002","EN20120725269","100001","202","昆明能讯"
"10000002","EN20120725270","100001","12","云电同方"
"10000002","EN20120725271","100001","12","云电同方"
"10000002","EN20120725272","100001","202","昆明能讯"
"10000003","EN20120725273","100003","12","云电同方"
"10000002","EN20120725274","100001","202","昆明能讯"
"10000002","EN20120725275","100001","202","昆明能讯"
"10000002","EN20120725276","100001","12","云电同方"
"10000002","EN20120725277","100001","203","远信科技"
"10000003","EN20120725278","100003","12","云电同方"
"10000002","EN20120725279","100001","12","云电同方"
"10000002","EN20120725280","100001","12","云电同方"
"10000002","EN20120725281","100001","12","云电同方"
"10000002","EN20120725282","100001","12","云电同方"
"10000003","EN20120725283","100001","203","远信科技"
"10000002","EN20120725284","100001","12","云电同方"
"10000002","EN20120725285","100001","203","远信科技"
"10000002","EN20120725286","100001","202","昆明能讯"
"10000002","EN20120725287","100001","202","昆明能讯"
"10000002","EN20120725289","100001","202","昆明能讯"
"10000002","EN20120725290","100001","202","昆明能讯"
"10000002","EN20120725291","100001","203","远信科技"
"10000003","EN20120725292","100003","202","昆明能讯"
"10000002","EN20120725293","100001","12","云电同方"
"10000003","EN20120725294","100003","12","云电同方"
"10000002","EN20120725295","100001","202","昆明能讯"
"10000002","EN20120725296","100001","203","远信科技"
"10000002","EN20120725297","100001","202","昆明能讯"
"10000002","EN20120725298","100001","203","远信科技"
"10000002","EN20120725299","100001","12","云电同方"
"10000002","EN20120725300","100001","203","远信科技"
"10000003","EN20120725301","100001","203","远信科技"
"10000002","EN20120725302","100001","203","远信科技"
"10000003","EN20120725303","100001","203","远信科技"
"10000002","EN20120725304","100001","202","昆明能讯"
"10000002","EN20120725305","100001","12","云电同方"
"10000002","EN20120725306","100001","12","云电同方"
"10000002","EN20120725307","100001","12","云电同方"
"10000002","EN20120725308","100001","202","昆明能讯"
"10000003","EN20120725309","100003","12","云电同方"
"10000002","EN20120725310","100001","12","云电同方"
"10000002","EN20120725311","100001","202","昆明能讯"
"10000002","EN20120725312","100001","12","云电同方"
"10000002","EN20120725313","100001","12","云电同方"
"10000002","EN20120725314","100001","202","昆明能讯"
"10000002","EN20120725315","100001","202","昆明能讯"
"10000002","EN20120725316","100001","12","云电同方"
"10000002","EN20120725317","100001","203","远信科技"
"10000003","EN20120725318","100001","202","昆明能讯"
"10000002","EN20120725319","100001","12","云电同方"
"10000002","EN20120725320","100001","203","远信科技"
"10000002","EN20120725321","100001","202","昆明能讯"
"10000002","EN20120725322","100001","203","远信科技"
"10000002","EN20120725323","100001","203","远信科技"
"10000003","EN20120725324","100003","12","云电同方"
"10000002","EN20120725325","100001","203","远信科技"
"10000002","EN20120725326","100001","202","昆明能讯"
"10000002","EN20120725327","100001","202","昆明能讯"
"10000002","EN20120725328","100001","202","昆明能讯"
"10000003","EN20120725329","100001","202","昆明能讯"
"10000002","EN20120725330","100001","12","云电同方"
"10000002","EN20120725331","100001","203","远信科技"
"10000002","EN20120725332","100001","202","昆明能讯"
"10000002","EN20120725333","100001","203","远信科技"
"10000002","EN20120725334","100001","202","昆明能讯"
"10000002","EN20120725335","100001","203","远信科技"
"10000003","EN20120725336","100001","203","远信科技"
"10000002","EN20120725337","100001","202","昆明能讯"
"10000003","EN20120725338","100003","12","云电同方"
"10000003","EN20120725339","100003","12","云电同方"
"10000002","EN20120725340","100001","202","昆明能讯"
"10000002","EN20120725341","100001","12","云电同方"
"10000002","EN20120725342","100001","203","远信科技"
"10000003","EN20120725343","100003","12","云电同方"
"10000002","EN20120725344","100001","12","云电同方"
"10000002","EN20120725345","100001","203","远信科技"
"10000003","EN20120725346","100001","202","昆明能讯"
"10000002","EN20120725347","100001","203","远信科技"
"10000002","EN20120725348","100001","203","远信科技"
"10000002","EN20120725349","100001","203","远信科技"
"10000002","EN20120725350","100001","203","远信科技"
"10000002","EN20120725351","100001","203","远信科技"
"10000002","EN20120725352","100001","202","昆明能讯"
"10000003","EN20120725353","100003","12","云电同方"
"10000002","EN20120725354","100001","12","云电同方"
"10000002","EN20120725355","100001","203","远信科技"
"10000003","EN20120725356","100003","12","云电同方"
"10000002","EN20120725357","100001","203","远信科技"
"10000002","EN20120725358","100001","202","昆明能讯"
"10000002","EN20120725359","100001","12","云电同方"
"10000003","EN20120725360","100003","12","云电同方"
"10000002","EN20120725361","100001","12","云电同方"
"10000002","EN20120725362","100001","203","远信科技"
"10000002","EN20120725363","100001","202","昆明能讯"
"10000002","EN20120725364","100001","202","昆明能讯"
"10000002","EN20120725365","100001","202","昆明能讯"
"10000002","EN20120725366","100001","202","昆明能讯"
"10000002","EN20120725367","100001","12","云电同方"
"10000002","EN20120725368","100001","202","昆明能讯"
"10000002","EN20120725369","100001","203","远信科技"
"10000003","EN20120725370","100003","12","云电同方"
"10000002","EN20120725371","100001","12","云电同方"
"10000003","EN20120725372","100003","12","云电同方"
"10000002","EN20120725373","100001","12","云电同方"
"10000002","EN20120725374","100001","202","昆明能讯"
"10000002","EN20120725375","100001","12","云电同方"
"10000002","EN20120725376","100001","12","云电同方"
"10000003","EN20120725377","100003","12","云电同方"
"10000002","EN20120725378","100001","202","昆明能讯"
"10000002","EN20120725379","100001","203","远信科技"
"10000002","EN20120725380","100001","202","昆明能讯"
"10000002","EN20120725381","100001","203","远信科技"
"10000002","EN20120725382","100001","12","云电同方"
"10000002","EN20120725383","100001","12","云电同方"
"10000002","EN20120725384","100001","12","云电同方"
"10000002","EN20120725385","100001","203","远信科技"
"10000002","EN20120725386","100001","12","云电同方"
"10000002","EN20120725387","100001","12","云电同方"
"10000003","EN20120725388","100001","203","远信科技"
"10000002","EN20120725389","100001","202","昆明能讯"
"10000002","EN20120725390","100001","12","云电同方"
"10000002","EN20120725391","100001","12","云电同方"
"10000002","EN20120725392","100001","202","昆明能讯"
"10000002","EN20120725393","100001","203","远信科技"
"10000002","EN20120725394","100001","12","云电同方"
"10000002","EN20120725395","100001","12","云电同方"
"10000003","EN20120725396","100003","12","云电同方"
"10000002","EN20120725397","100001","203","远信科技"
"10000002","EN20120725398","100001","203","远信科技"
"10000002","EN20120725399","100001","202","昆明能讯"
"10000002","EN20120725400","100001","202","昆明能讯"
"10000002","EN20120725401","100001","12","云电同方"
"10000002","EN20120725402","100001","202","昆明能讯"
"10000002","EN20120725403","100001","202","昆明能讯"
"10000002","EN20120725405","100001","203","远信科技"
"10000002","EN20120725406","100001","12","云电同方"
"10000002","EN20120725407","100001","12","云电同方"
"10000002","EN20120725408","100001","121859","丽江供电局"
"10000002","EN20120725409","100001","202","昆明能讯"
"10000002","EN20120725410","100001","12","云电同方"
"10000002","EN20120725411","100001","203","远信科技"
"10000003","EN20120725412","100003","12","云电同方"
"10000002","EN20120725413","100001","203","远信科技"
"10000002","EN20120725414","100001","12","云电同方"
"10000002","EN20120725415","100001","203","远信科技"
"10000003","EN20120725416","100003","12","云电同方"
"10000002","EN20120725417","100001","203","远信科技"
"10000002","EN20120725418","100001","202","昆明能讯"
"10000002","EN20120725419","100001","203","远信科技"
"10000002","EN20120725420","100001","203","远信科技"
"10000003","EN20120725421","100003","12","云电同方"
"10000002","EN20120725422","100001","12","云电同方"
"10000002","EN20120725423","100001","203","远信科技"
"10000002","EN20120725425","100001","203","远信科技"
"10000002","EN20120725426","100001","202","昆明能讯"
"10000002","EN20120725427","100001","12","云电同方"
"10000002","EN20120725428","100001","12","云电同方"
"10000002","EN20120725429","100001","12","云电同方"
"10000002","EN20120725430","100001","12","云电同方"
"10000002","EN20120725431","100001","12","云电同方"
"10000002","EN20120725432","100001","12","云电同方"
"10000002","EN20120725433","100001","12","云电同方"
"10000003","EN20120725434","100003","12","云电同方"
"10000002","EN20120725435","100001","12","云电同方"
"10000002","EN20120725436","100001","12","云电同方"
"10000002","EN20120725437","100001","12","云电同方"
"10000003","EN20120725438","100003","12","云电同方"
"10000003","EN20120725439","100003","12","云电同方"
"10000002","EN20120725440","100001","12","云电同方"
"10000002","EN20120725441","100001","12","云电同方"
"10000002","EN20120725442","100001","203","远信科技"
"10000002","EN20120725443","100001","12","云电同方"
"10000002","EN20120726001","100001","202","昆明能讯"
"10000002","EN20120726002","100001","202","昆明能讯"
"10000002","EN20120726003","100001","203","远信科技"
"10000002","EN20120726004","100001","12","云电同方"
"10000002","EN20120726005","100001","203","远信科技"
"10000002","EN20120726006","100001","202","昆明能讯"
"10000002","EN20120726007","100001","202","昆明能讯"
"10000002","EN20120726008","100001","12","云电同方"
"10000002","EN20120726009","100001","202","昆明能讯"
"10000002","EN20120726010","100001","12","云电同方"
"10000002","EN20120726011","100001","203","远信科技"
"10000003","EN20120726012","100003","12","云电同方"
"10000002","EN20120726013","100001","203","远信科技"
"10000003","EN20120726014","100003","12","云电同方"
"10000002","EN20120726015","100001","203","远信科技"
"10000002","EN20120726016","100001","202","昆明能讯"
"10000002","EN20120726017","100001","202","昆明能讯"
"10000002","EN20120726018","100001","12","云电同方"
"10000002","EN20120726019","100001","203","远信科技"
"10000003","EN20120726020","100001","12","云电同方"
"10000002","EN20120726021","100001","203","远信科技"
"10000002","EN20120726022","100001","202","昆明能讯"
"10000002","EN20120726023","100001","12","云电同方"
"10000002","EN20120726024","100001","202","昆明能讯"
"10000002","EN20120726025","100001","203","远信科技"
"10000003","EN20120726026","100003","12","云电同方"
"10000002","EN20120726027","100001","12","云电同方"
"10000002","EN20120726028","100001","12","云电同方"
"10000002","EN20120726029","100001","203","远信科技"
"10000002","EN20120726030","100001","203","远信科技"
"10000003","EN20120726031","100003","12","云电同方"
"10000003","EN20120726032","100003","12","云电同方"
"10000002","EN20120726033","100001","12","云电同方"
"10000002","EN20120726034","100001","203","远信科技"
"10000003","EN20120726035","100003","12","云电同方"
"10000002","EN20120726036","100001","203","远信科技"
"10000002","EN20120726037","100001","203","远信科技"
"10000002","EN20120726038","100001","203","远信科技"
"10000002","EN20120726039","100001","203","远信科技"
"10000002","EN20120726040","100001","12","云电同方"
"10000003","EN20120726041","100001","202","昆明能讯"
"10000002","EN20120726042","100001","12","云电同方"
"10000002","EN20120726043","100001","202","昆明能讯"
"10000002","EN20120726044","100001","12","云电同方"
"10000002","EN20120726045","100001","12","云电同方"
"10000002","EN20120726046","100001","203","远信科技"
"10000002","EN20120726047","100001","12","云电同方"
"10000002","EN20120726048","100001","12","云电同方"
"10000002","EN20120726049","100001","12","云电同方"
"10000002","EN20120726050","100001","203","远信科技"
"10000002","EN20120726051","100001","203","远信科技"
"10000002","EN20120726052","100003","12","云电同方"
"10000003","EN20120726052","100003","12","云电同方"
"10000003","EN20120726053","100003","12","云电同方"
"10000002","EN20120726054","100001","12","云电同方"
"10000002","EN20120726055","100001","12","云电同方"
"10000002","EN20120726056","100001","12","云电同方"
"10000002","EN20120726057","100001","203","远信科技"
"10000003","EN20120726058","100003","12","云电同方"
"10000002","EN20120726059","100001","12","云电同方"
"10000002","EN20120726060","100001","12","云电同方"
"10000003","EN20120726061","100003","12","云电同方"
"10000002","EN20120726062","100001","203","远信科技"
"10000002","EN20120726063","100001","202","昆明能讯"
"10000002","EN20120726064","100001","12","云电同方"
"10000002","EN20120726065","100001","202","昆明能讯"
"10000002","EN20120726066","100001","12","云电同方"
"10000002","EN20120726067","100001","202","昆明能讯"
"10000002","EN20120726068","100001","12","云电同方"
"10000002","EN20120726069","100001","12","云电同方"
"10000002","EN20120726070","100001","202","昆明能讯"
"10000003","EN20120726071","100003","12","云电同方"
"10000002","EN20120726072","100001","12","云电同方"
"10000002","EN20120726073","100001","203","远信科技"
"10000002","EN20120726074","100001","12","云电同方"
"10000002","EN20120726075","100001","12","云电同方"
"10000002","EN20120726076","100001","203","远信科技"
"10000002","EN20120726077","100001","12","云电同方"
"10000002","EN20120726078","100001","202","昆明能讯"
"10000002","EN20120726079","100001","203","远信科技"
"10000002","EN20120726080","100001","12","云电同方"
"10000002","EN20120726081","100001","202","昆明能讯"
"10000003","EN20120726082","100001","12","云电同方"
"10000002","EN20120726083","100001","12","云电同方"
"10000002","EN20120726084","100001","203","远信科技"
"10000002","EN20120726085","100001","12","云电同方"
"10000002","EN20120726086","100001","12","云电同方"
"10000002","EN20120726087","100001","203","远信科技"
"10000002","EN20120726088","100001","12","云电同方"
"10000002","EN20120726089","100001","203","远信科技"
"10000002","EN20120726090","100001","203","远信科技"
"10000002","EN20120726091","100001","203","远信科技"
"10000002","EN20120726092","100001","202","昆明能讯"
"10000002","EN20120726093","100001","203","远信科技"
"10000002","EN20120726094","100001","203","远信科技"
"10000002","EN20120726095","100001","202","昆明能讯"
"10000002","EN20120726096","100001","12","云电同方"
"10000002","EN20120726097","100001","12","云电同方"
"10000002","EN20120726098","100001","203","远信科技"
"10000002","EN20120726099","100001","12","云电同方"
"10000002","EN20120726100","100001","203","远信科技"
"10000002","EN20120726101","100001","12","云电同方"
"10000003","EN20120726103","100003","12","云电同方"
"10000003","EN20120726104","100003","12","云电同方"
"10000003","EN20120726105","100003","12","云电同方"
"10000002","EN20120726106","100001","203","远信科技"
"10000002","EN20120726107","100001","203","远信科技"
"10000002","EN20120726108","100001","12","云电同方"
"10000002","EN20120726109","100001","203","远信科技"
"10000002","EN20120726110","100001","203","远信科技"
"10000002","EN20120726111","100001","202","昆明能讯"
"10000002","EN20120726112","100001","12","云电同方"
"10000003","EN20120726113","100003","12","云电同方"
"10000003","EN20120726114","100003","12","云电同方"
"10000002","EN20120726115","100001","202","昆明能讯"
"10000002","EN20120726116","100001","203","远信科技"
"10000002","EN20120726117","100001","202","昆明能讯"
"10000002","EN20120726118","100001","203","远信科技"
"10000002","EN20120726119","100001","12","云电同方"
"10000002","EN20120726120","100001","203","远信科技"
"10000003","EN20120726121","100003","12","云电同方"
"10000002","EN20120726122","100001","203","远信科技"
"10000002","EN20120726123","100001","202","昆明能讯"
"10000003","EN20120726124","100001","203","远信科技"
"10000002","EN20120726125","100001","203","远信科技"
"10000002","EN20120726126","100001","202","昆明能讯"
"10000002","EN20120726127","100001","202","昆明能讯"
"10000002","EN20120726128","100001","202","昆明能讯"
"10000002","EN20120726129","100001","202","昆明能讯"
"10000002","EN20120726130","100001","12","云电同方"
"10000002","EN20120726131","100001","203","远信科技"
"10000002","EN20120726132","100001","12","云电同方"
"10000002","EN20120726133","100001","203","远信科技"
"10000002","EN20120726134","100001","202","昆明能讯"
"10000002","EN20120726135","100001","12","云电同方"
"10000002","EN20120726136","100001","203","远信科技"
"10000003","EN20120726137","100003","12","云电同方"
"10000002","EN20120726138","100001","203","远信科技"
"10000002","EN20120726139","100001","203","远信科技"
"10000002","EN20120726140","100001","203","远信科技"
"10000002","EN20120726141","100001","203","远信科技"
"10000002","EN20120726142","100001","12","云电同方"
"10000002","EN20120726143","100001","202","昆明能讯"
"10000002","EN20120726144","100001","203","远信科技"
"10000002","EN20120726145","100001","202","昆明能讯"
"10000003","EN20120726146","100001","12","云电同方"
"10000002","EN20120726147","100001","12","云电同方"
"10000002","EN20120726148","100001","203","远信科技"
"10000002","EN20120726149","100001","202","昆明能讯"
"10000003","EN20120726150","100003","12","云电同方"
"10000003","EN20120726151","100001","202","昆明能讯"
"10000002","EN20120726152","100001","202","昆明能讯"
"10000002","EN20120726153","100001","203","远信科技"
"10000002","EN20120726154","100001","203","远信科技"
"10000002","EN20120726155","100001","12","云电同方"
"10000002","EN20120726156","100001","203","远信科技"
"10000003","EN20120726157","100003","12","云电同方"
"10000002","EN20120726158","100001","203","远信科技"
"10000002","EN20120726159","100001","202","昆明能讯"
"10000002","EN20120726160","100001","203","远信科技"
"10000002","EN20120726161","100001","202","昆明能讯"
"10000002","EN20120726162","100001","12","云电同方"
"10000002","EN20120726163","100001","203","远信科技"
"10000002","EN20120726164","100001","202","昆明能讯"
"10000002","EN20120726165","100001","202","昆明能讯"
"10000002","EN20120726166","100001","12","云电同方"
"10000002","EN20120726167","100001","203","远信科技"
"10000002","EN20120726168","100001","202","昆明能讯"
"10000002","EN20120726169","100001","203","远信科技"
"10000003","EN20120726169","100001","203","远信科技"
"10000002","EN20120726170","100001","203","远信科技"
"10000002","EN20120726171","100001","12","云电同方"
"10000003","EN20120726172","100003","12","云电同方"
"10000002","EN20120726173","100001","202","昆明能讯"
"10000002","EN20120726174","100001","12","云电同方"
"10000002","EN20120726175","100001","12","云电同方"
"10000002","EN20120726176","100001","203","远信科技"
"10000002","EN20120726177","100001","12","云电同方"
"10000002","EN20120726178","100001","202","昆明能讯"
"10000002","EN20120726179","100001","203","远信科技"
"10000002","EN20120726180","100001","12","云电同方"
"10000003","EN20120726181","100003","12","云电同方"
"10000002","EN20120726182","100001","203","远信科技"
"10000002","EN20120726183","100001","202","昆明能讯"
"10000002","EN20120726184","100001","19","楚雄供电局"
"10000002","EN20120726185","100001","202","昆明能讯"
"10000002","EN20120726186","100001","202","昆明能讯"
"10000002","EN20120726187","100001","202","昆明能讯"
"10000003","EN20120726188","100003","12","云电同方"
"10000002","EN20120726189","100001","202","昆明能讯"
"10000002","EN20120726190","100001","12","云电同方"
"10000003","EN20120726191","100001","203","远信科技"
"10000002","EN20120726192","100001","12","云电同方"
"10000002","EN20120726193","100001","202","昆明能讯"
"10000003","EN20120726194","100001","203","远信科技"
"10000003","EN20120726195","100001","203","远信科技"
"10000002","EN20120726196","100001","203","远信科技"
"10000002","EN20120726197","100001","202","昆明能讯"
"10000002","EN20120726198","100001","12","云电同方"
"10000002","EN20120726199","100001","12","云电同方"
"10000003","EN20120726200","100003","12","云电同方"
"10000003","EN20120726201","100003","12","云电同方"
"10000002","EN20120726202","100001","12","云电同方"
"10000002","EN20120726203","100001","203","远信科技"
"10000002","EN20120726204","100001","12","云电同方"
"10000002","EN20120726205","100001","202","昆明能讯"
"10000002","EN20120726206","100001","202","昆明能讯"
"10000002","EN20120726207","100001","202","昆明能讯"
"10000002","EN20120726208","100001","202","昆明能讯"
"10000002","EN20120726209","100001","202","昆明能讯"
"10000002","EN20120726210","100001","202","昆明能讯"
"10000002","EN20120726211","100001","202","昆明能讯"
"10000002","EN20120726212","100001","202","昆明能讯"
"10000002","EN20120726213","100001","12","云电同方"
"10000002","EN20120726214","100001","12","云电同方"
"10000002","EN20120726215","100001","203","远信科技"
"10000002","EN20120726216","100001","203","远信科技"
"10000002","EN20120726217","100001","202","昆明能讯"
"10000002","EN20120726218","100001","203","远信科技"
"10000002","EN20120726219","100001","12","云电同方"
"10000003","EN20120726220","100001","203","远信科技"
"10000002","EN20120726221","100001","12","云电同方"
"10000002","EN20120726222","100001","203","远信科技"
"10000003","EN20120726223","100003","12","云电同方"
"10000002","EN20120726224","100001","203","远信科技"
"10000002","EN20120726225","100001","202","昆明能讯"
"10000002","EN20120726226","100001","202","昆明能讯"
"10000003","EN20120726226","100001","202","昆明能讯"
"10000003","EN20120726227","100003","12","云电同方"
"10000002","EN20120726228","100001","202","昆明能讯"
"10000002","EN20120726229","100001","12","云电同方"
"10000002","EN20120726230","100001","203","远信科技"
"10000002","EN20120726231","100001","202","昆明能讯"
"10000002","EN20120726232","100001","12","云电同方"
"10000002","EN20120726233","100001","203","远信科技"
"10000002","EN20120726234","100001","203","远信科技"
"10000002","EN20120726235","100001","203","远信科技"
"10000003","EN20120726237","100001","202","昆明能讯"
"10000003","EN20120726238","100001","203","远信科技"
"10000002","EN20120726239","100001","203","远信科技"
"10000002","EN20120726240","100001","202","昆明能讯"
"10000002","EN20120726241","100001","202","昆明能讯"
"10000003","EN20120726242","100003","12","云电同方"
"10000002","EN20120726243","100001","12","云电同方"
"10000003","EN20120726244","100001","202","昆明能讯"
"10000002","EN20120726245","100001","12","云电同方"
"10000002","EN20120726246","100001","202","昆明能讯"
"10000002","EN20120726247","100001","202","昆明能讯"
"10000002","EN20120726248","100001","203","远信科技"
"10000002","EN20120726249","100001","202","昆明能讯"
"10000002","EN20120726250","100001","12","云电同方"
"10000003","EN20120726251","100003","12","云电同方"
"10000002","EN20120726252","100001","203","远信科技"
"10000002","EN20120726253","100001","202","昆明能讯"
"10000002","EN20120726254","100001","203","远信科技"
"10000003","EN20120726255","100001","19","楚雄供电局"
"10000002","EN20120726256","100001","203","远信科技"
"10000002","EN20120726257","100001","12","云电同方"
"10000002","EN20120726258","100001","12","云电同方"
"10000002","EN20120726259","100001","202","昆明能讯"
"10000002","EN20120726260","100001","203","远信科技"
"10000003","EN20120726261","100001","12","云电同方"
"10000002","EN20120726262","100001","203","远信科技"
"10000002","EN20120726263","100001","202","昆明能讯"
"10000002","EN20120726264","100001","202","昆明能讯"
"10000003","EN20120726265","100003","12","云电同方"
"10000002","EN20120726266","100001","202","昆明能讯"
"10000002","EN20120726267","100001","203","远信科技"
"10000003","EN20120726268","100003","12","云电同方"
"10000002","EN20120726269","100001","12","云电同方"
"10000002","EN20120726270","100001","12","云电同方"
"10000002","EN20120726271","100001","203","远信科技"
"10000002","EN20120726272","100001","12","云电同方"
"10000003","EN20120726273","100003","12","云电同方"
"10000002","EN20120726274","100001","12","云电同方"
"10000002","EN20120726275","100001","12","云电同方"
"10000002","EN20120726276","100001","203","远信科技"
"10000002","EN20120726277","100001","12","云电同方"
"10000002","EN20120726278","100001","12","云电同方"
"10000002","EN20120726279","100001","12","云电同方"
"10000002","EN20120726280","100001","12","云电同方"
"10000002","EN20120726281","100001","203","远信科技"
"10000002","EN20120726282","100001","202","昆明能讯"
"10000003","EN20120726283","100001","12","云电同方"
"10000002","EN20120726284","100001","203","远信科技"
"10000002","EN20120726285","100001","202","昆明能讯"
"10000002","EN20120726286","100001","12","云电同方"
"10000002","EN20120726287","100001","203","远信科技"
"10000002","EN20120726288","100001","203","远信科技"
"10000002","EN20120726289","100001","12","云电同方"
"10000002","EN20120726290","100001","12","云电同方"
"10000002","EN20120726291","100001","12","云电同方"
"10000002","EN20120726292","100001","202","昆明能讯"
"10000002","EN20120726293","100001","12","云电同方"
"10000002","EN20120726294","100001","12","云电同方"
"10000002","EN20120726295","100001","12","云电同方"
"10000003","EN20120726296","100003","12","云电同方"
"10000002","EN20120726297","100001","203","远信科技"
"10000002","EN20120726298","100001","203","远信科技"
"10000002","EN20120726299","100001","12","云电同方"
"10000002","EN20120726300","100001","203","远信科技"
